Session,Team,No,Space,Action,Erros,Attempts,Score
5,FRA,1,11,6,0.0,0.0,0.0
5,FRA,19,4,3,1.0,0.0,0.0
5,FRA,19,7,8,0.0,0.0,0.0
5,FRA,17,1,1,0.0,0.0,1.0
5,FRA,4,11,6,1.0,0.0,0.0
5,FRA,19,5,8,0.0,1.0,0.0
5,FRA,11,2,5,0.0,1.0,0.0
5,FRA,19,2,1,0.0,0.0,1.0
5,FRA,17,10,6,0.0,0.0,0.0
5,FRA,14,2,2,1.0,0.0,0.0
5,FRA,11,3,5,0.0,0.0,0.0
5,FRA,14,2,1,0.0,0.0,1.0
5,FRA,14,11,6,0.0,0.0,0.0
5,FRA,17,4,3,0.0,0.0,0.0
5,FRA,4,3,1,0.0,0.0,0.0
5,FRA,1,2,2,0.0,0.0,0.0
5,FRA,19,2,3,1.0,0.0,0.0
5,FRA,19,7,8,0.0,0.0,0.0
5,FRA,11,2,5,0.0,1.0,0.0
5,FRA,4,3,1,0.0,0.0,1.0
5,FRA,11,6,3,1.0,0.0,0.0
5,FRA,17,4,8,0.0,1.0,0.0
5,FRA,11,2,5,0.0,1.0,0.0
5,FRA,4,1,1,0.0,0.0,1.0
5,FRA,19,11,6,0.0,0.0,0.0
5,FRA,19,13,3,0.0,0.0,0.0
5,FRA,4,3,1,0.0,0.0,0.0
5,FRA,11,8,3,0.0,0.0,0.0
5,FRA,19,5,5,0.0,0.0,0.0
5,FRA,17,1,1,0.0,0.0,1.0
5,FRA,19,11,6,0.0,0.0,0.0
5,FRA,17,1,2,0.0,0.0,1.0
5,FRA,19,11,6,1.0,0.0,0.0
5,FRA,1,11,6,1.0,0.0,0.0
5,FRA,19,8,8,0.0,1.0,0.0
5,FRA,11,2,5,0.0,1.0,0.0
5,FRA,14,1,1,0.0,0.0,1.0
5,FRA,4,11,6,0.0,0.0,0.0
5,FRA,14,2,2,0.0,0.0,0.0
5,FRA,4,6,3,0.0,1.0,0.0
5,FRA,11,2,5,0.0,1.0,0.0
5,FRA,4,2,1,0.0,0.0,0.0
5,FRA,19,2,3,1.0,0.0,0.0
5,FRA,17,4,8,0.0,0.0,0.0
5,FRA,19,13,5,0.0,0.0,0.0
5,FRA,4,6,1,1.0,0.0,0.0
5,FRA,11,2,5,0.0,1.0,0.0
5,FRA,17,1,1,0.0,0.0,1.0
5,FRA,17,10,6,1.0,0.0,0.0
5,FRA,17,6,8,0.0,0.0,0.0
5,FRA,11,2,5,0.0,1.0,0.0
5,FRA,4,3,1,0.0,0.0,1.0
5,FRA,14,11,6,1.0,0.0,0.0
5,FRA,11,11,6,0.0,0.0,0.0
5,FRA,2,4,3,0.0,0.0,0.0
5,FRA,17,8,3,1.0,0.0,0.0
5,FRA,2,8,8,0.0,1.0,0.0
5,FRA,11,2,5,0.0,1.0,0.0
5,FRA,1,2,1,0.0,0.0,1.0
5,FRA,19,11,6,0.0,0.0,0.0
5,FRA,1,1,2,0.0,0.0,1.0
5,FRA,19,11,6,0.0,0.0,0.0
5,FRA,19,8,3,1.0,0.0,0.0
5,FRA,2,5,8,0.0,1.0,0.0
5,FRA,11,2,5,0.0,1.0,0.0
5,FRA,4,3,1,0.0,0.0,1.0
5,FRA,1,11,6,1.0,0.0,0.0
5,FRA,19,7,8,0.0,0.0,0.0
5,FRA,11,3,5,0.0,0.0,0.0
5,FRA,4,1,1,0.0,0.0,1.0
5,FRA,4,11,6,0.0,0.0,0.0
5,FRA,2,9,3,1.0,0.0,0.0
5,FRA,17,4,8,0.0,0.0,0.0
5,FRA,11,6,5,0.0,0.0,0.0
5,FRA,17,10,6,0.0,0.0,0.0
5,FRA,4,5,3,1.0,0.0,0.0
5,FRA,11,2,5,0.0,0.0,0.0
5,FRA,14,2,2,0.0,0.0,0.0
5,FRA,11,2,1,0.0,0.0,1.0
5,FRA,25,12,6,1.0,0.0,0.0
5,FRA,17,8,8,0.0,0.0,0.0
5,FRA,11,2,5,0.0,1.0,0.0
5,FRA,17,2,1,0.0,0.0,1.0
5,FRA,11,11,6,0.0,0.0,0.0
5,FRA,11,6,3,0.0,0.0,0.0
5,FRA,2,5,5,0.0,1.0,0.0
5,FRA,19,1,1,0.0,0.0,0.0
5,FRA,11,6,3,0.0,0.0,0.0
5,FRA,17,2,5,0.0,0.0,0.0
5,FRA,4,1,1,0.0,0.0,0.0
5,FRA,2,4,3,1.0,0.0,0.0
5,FRA,17,4,8,0.0,0.0,0.0
5,FRA,11,6,5,0.0,1.0,0.0
5,FRA,19,11,6,1.0,0.0,0.0
5,FRA,1,11,6,1.0,0.0,0.0
5,FRA,17,4,8,0.0,1.0,0.0
5,FRA,4,3,1,0.0,0.0,1.0
5,FRA,14,3,2,0.0,0.0,1.0
6,USA,8,8,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,2,1,1,0.0,0.0,0.0
6,USA,11,3,2,1.0,0.0,0.0
6,USA,2,10,6,1.0,0.0,0.0
6,USA,2,6,8,0.0,0.0,0.0
6,USA,11,3,5,0.0,0.0,0.0
6,USA,5,6,1,0.0,0.0,0.0
6,USA,4,2,2,0.0,0.0,0.0
6,USA,8,4,3,1.0,0.0,0.0
6,USA,2,9,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,1.0,0.0
6,USA,8,3,1,0.0,0.0,1.0
6,USA,4,12,4,0.0,0.0,0.0
6,USA,2,8,3,0.0,0.0,0.0
6,USA,5,6,5,0.0,0.0,0.0
6,USA,8,1,1,0.0,0.0,0.0
6,USA,5,9,3,1.0,0.0,0.0
6,USA,2,5,8,1.0,0.0,0.0
6,USA,2,8,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,1.0,0.0
6,USA,8,1,1,0.0,0.0,0.0
6,USA,20,2,3,0.0,0.0,0.0
6,USA,11,2,5,0.0,1.0,0.0
6,USA,8,1,1,0.0,0.0,1.0
6,USA,11,10,6,0.0,0.0,0.0
6,USA,22,4,3,1.0,0.0,0.0
6,USA,2,7,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,20,2,1,0.0,0.0,0.0
6,USA,2,4,3,1.0,0.0,0.0
6,USA,8,10,6,0.0,0.0,0.0
6,USA,8,10,6,1.0,0.0,0.0
6,USA,8,8,8,0.0,0.0,0.0
6,USA,11,3,5,0.0,0.0,0.0
6,USA,5,3,1,1.0,0.0,0.0
6,USA,20,12,6,0.0,0.0,0.0
6,USA,4,3,2,1.0,0.0,0.0
6,USA,8,8,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,1.0,0.0
6,USA,5,3,1,0.0,0.0,0.0
6,USA,5,3,3,0.0,0.0,0.0
6,USA,8,2,5,0.0,0.0,0.0
6,USA,5,3,1,0.0,0.0,1.0
6,USA,5,12,6,0.0,0.0,0.0
6,USA,5,2,3,0.0,0.0,0.0
6,USA,11,3,5,0.0,0.0,0.0
6,USA,2,1,1,0.0,0.0,1.0
6,USA,5,12,6,0.0,0.0,0.0
6,USA,22,4,3,1.0,0.0,0.0
6,USA,2,4,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,4,2,1,0.0,0.0,1.0
6,USA,2,10,6,0.0,0.0,0.0
6,USA,5,6,3,0.0,0.0,0.0
6,USA,8,2,5,0.0,0.0,0.0
6,USA,2,6,1,0.0,0.0,0.0
6,USA,2,8,3,1.0,0.0,0.0
6,USA,4,12,4,0.0,0.0,0.0
6,USA,5,6,3,0.0,0.0,0.0
6,USA,4,7,5,0.0,0.0,0.0
6,USA,2,5,3,0.0,0.0,0.0
6,USA,4,4,3,1.0,0.0,0.0
6,USA,8,7,8,0.0,1.0,0.0
6,USA,2,5,1,0.0,0.0,1.0
6,USA,11,11,6,0.0,0.0,0.0
6,USA,20,2,2,0.0,0.0,0.0
6,USA,11,6,3,0.0,0.0,0.0
6,USA,20,2,5,0.0,0.0,0.0
6,USA,8,1,1,1.0,0.0,0.0
6,USA,11,3,5,0.0,0.0,0.0
6,USA,20,2,1,0.0,0.0,1.0
6,USA,8,10,6,0.0,0.0,0.0
6,USA,5,3,2,0.0,0.0,0.0
6,USA,22,4,3,0.0,0.0,0.0
6,USA,11,1,5,0.0,0.0,0.0
6,USA,2,1,1,0.0,0.0,1.0
6,USA,8,10,6,1.0,0.0,0.0
6,USA,2,7,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,8,5,1,0.0,0.0,0.0
6,USA,22,1,3,1.0,0.0,0.0
6,USA,20,10,6,0.0,0.0,0.0
6,USA,2,1,2,1.0,0.0,0.0
6,USA,15,11,6,0.0,0.0,0.0
6,USA,15,9,3,1.0,0.0,0.0
6,USA,8,5,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,8,5,1,0.0,0.0,1.0
6,USA,8,4,3,1.0,0.0,0.0
6,USA,22,8,8,0.0,0.0,0.0
6,USA,11,3,5,0.0,0.0,0.0
6,USA,8,1,1,1.0,0.0,0.0
6,USA,2,6,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,18,12,6,0.0,0.0,0.0
6,USA,20,2,2,0.0,0.0,0.0
6,USA,5,6,3,0.0,0.0,0.0
6,USA,2,13,5,0.0,0.0,0.0
6,USA,8,5,3,0.0,0.0,0.0
6,USA,2,8,3,0.0,0.0,0.0
6,USA,11,3,5,0.0,0.0,0.0
6,USA,8,1,1,0.0,0.0,1.0
6,USA,18,12,6,1.0,0.0,0.0
6,USA,2,5,8,0.0,0.0,0.0
6,USA,11,3,5,0.0,0.0,0.0
6,USA,8,1,1,0.0,0.0,0.0
6,USA,20,3,2,0.0,1.0,0.0
6,USA,11,2,5,0.0,1.0,0.0
6,USA,5,6,1,0.0,0.0,0.0
6,USA,8,3,2,1.0,0.0,0.0
6,USA,22,8,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,5,6,1,1.0,0.0,0.0
6,USA,11,5,5,0.0,0.0,0.0
6,USA,8,1,1,0.0,0.0,1.0
6,USA,20,3,2,0.0,0.0,1.0
6,USA,11,10,6,0.0,0.0,0.0
6,USA,20,2,2,0.0,0.0,0.0
6,USA,8,3,2,1.0,0.0,0.0
6,USA,8,9,8,0.0,0.0,0.0
6,USA,11,6,5,0.0,0.0,0.0
6,USA,5,1,1,0.0,0.0,0.0
6,USA,2,4,3,1.0,0.0,0.0
6,USA,11,10,6,0.0,0.0,0.0
6,USA,8,1,2,0.0,0.0,1.0
6,USA,11,10,6,0.0,0.0,0.0
6,USA,22,4,3,1.0,0.0,0.0
6,USA,11,2,5,0.0,1.0,0.0
6,USA,2,5,1,0.0,0.0,1.0
6,USA,8,10,6,0.0,0.0,0.0
6,USA,2,4,3,0.0,0.0,0.0
6,USA,11,1,5,0.0,0.0,0.0
6,USA,2,1,1,0.0,0.0,0.0
6,USA,22,4,3,0.0,0.0,0.0
6,USA,11,3,5,0.0,0.0,0.0
6,USA,20,2,1,0.0,0.0,1.0
6,USA,8,10,6,0.0,0.0,0.0
6,USA,20,2,2,0.0,0.0,0.0
6,USA,20,2,3,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,2,1,1,0.0,0.0,0.0
6,USA,2,2,3,0.0,1.0,0.0
6,USA,11,2,5,0.0,1.0,0.0
6,USA,20,2,1,0.0,0.0,1.0
6,USA,8,10,6,1.0,0.0,0.0
6,USA,22,8,8,0.0,1.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,2,1,1,0.0,0.0,0.0
6,USA,5,3,2,1.0,0.0,0.0
6,USA,22,8,8,0.0,0.0,0.0
6,USA,11,5,5,0.0,0.0,0.0
6,USA,5,3,1,0.0,0.0,0.0
6,USA,20,3,3,0.0,0.0,0.0
6,USA,11,3,5,0.0,0.0,0.0
6,USA,20,12,6,0.0,0.0,0.0
6,USA,20,12,6,0.0,0.0,0.0
6,USA,2,1,2,0.0,0.0,0.0
6,USA,11,6,3,0.0,0.0,0.0
6,USA,8,5,5,0.0,0.0,0.0
6,USA,2,1,2,0.0,0.0,0.0
6,USA,5,1,3,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,4,5,3,0.0,0.0,0.0
6,USA,20,5,3,1.0,0.0,0.0
6,USA,2,7,8,0.0,0.0,0.0
6,USA,8,7,5,0.0,0.0,0.0
6,USA,2,1,1,0.0,0.0,0.0
6,USA,22,4,3,1.0,0.0,0.0
6,USA,8,8,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,1.0,0.0
6,USA,2,1,1,0.0,0.0,0.0
6,USA,8,8,3,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,4,2,1,0.0,0.0,1.0
6,USA,5,12,6,0.0,0.0,1.0
6,USA,5,12,6,1.0,0.0,0.0
6,USA,2,4,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,8,5,1,0.0,0.0,0.0
6,USA,4,2,3,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,2,10,6,0.0,0.0,0.0
6,USA,8,1,2,1.0,0.0,0.0
6,USA,22,8,8,0.0,0.0,0.0
6,USA,11,1,5,0.0,0.0,0.0
6,USA,4,1,1,0.0,0.0,0.0
6,USA,22,7,3,1.0,0.0,0.0
6,USA,4,12,4,0.0,0.0,0.0
6,USA,4,4,3,1.0,0.0,0.0
6,USA,8,4,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,5,6,1,0.0,0.0,1.0
6,USA,11,10,6,0.0,0.0,0.0
6,USA,11,3,5,0.0,0.0,0.0
6,USA,20,2,1,0.0,0.0,1.0
6,USA,11,10,6,0.0,0.0,0.0
6,USA,8,1,2,0.0,0.0,0.0
6,USA,2,13,3,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,8,1,1,0.0,0.0,1.0
6,USA,11,10,6,0.0,0.0,0.0
6,USA,2,8,3,0.0,0.0,0.0
6,USA,11,5,5,0.0,0.0,0.0
6,USA,2,5,1,0.0,0.0,1.0
6,USA,11,10,6,0.0,0.0,0.0
6,USA,8,9,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,8,10,4,0.0,0.0,0.0
6,USA,8,8,3,1.0,0.0,0.0
6,USA,22,8,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,20,2,1,0.0,0.0,0.0
6,USA,8,8,3,0.0,0.0,0.0
6,USA,11,6,5,0.0,0.0,0.0
6,USA,2,1,1,0.0,0.0,1.0
6,USA,20,10,6,0.0,0.0,0.0
6,USA,5,3,2,0.0,0.0,0.0
6,USA,8,9,3,1.0,0.0,0.0
6,USA,5,12,6,0.0,0.0,0.0
6,USA,8,8,3,1.0,0.0,0.0
6,USA,8,5,8,0.0,0.0,0.0
6,USA,2,4,5,0.0,0.0,0.0
6,USA,5,6,1,1.0,0.0,0.0
6,USA,2,4,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,4,2,1,0.0,0.0,1.0
6,USA,2,10,6,0.0,0.0,0.0
6,USA,11,2,2,0.0,0.0,0.0
6,USA,2,13,3,0.0,0.0,0.0
6,USA,11,6,5,0.0,0.0,0.0
6,USA,5,6,1,1.0,0.0,0.0
6,USA,15,11,6,0.0,0.0,0.0
6,USA,15,4,3,1.0,0.0,0.0
6,USA,8,5,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,8,1,1,0.0,0.0,1.0
6,USA,11,10,6,0.0,0.0,0.0
6,USA,11,10,6,0.0,0.0,0.0
6,USA,20,1,2,1.0,0.0,0.0
6,USA,8,10,6,1.0,0.0,0.0
6,USA,8,6,8,0.0,0.0,0.0
6,USA,11,1,5,0.0,0.0,0.0
6,USA,2,1,1,0.0,0.0,0.0
6,USA,8,9,3,1.0,0.0,0.0
6,USA,22,8,8,0.0,0.0,0.0
6,USA,11,3,5,0.0,0.0,0.0
6,USA,5,3,1,0.0,0.0,1.0
6,USA,20,10,7,0.0,0.0,0.0
6,USA,11,6,3,1.0,0.0,0.0
6,USA,2,7,8,0.0,0.0,0.0
6,USA,11,6,5,0.0,0.0,0.0
6,USA,2,1,1,0.0,0.0,0.0
6,USA,4,2,2,0.0,0.0,0.0
6,USA,5,5,3,0.0,0.0,0.0
6,USA,4,3,3,1.0,0.0,0.0
6,USA,5,12,6,1.0,0.0,0.0
6,USA,2,7,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,1.0,0.0
6,USA,2,1,1,0.0,0.0,1.0
6,USA,20,4,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,15,6,1,0.0,0.0,1.0
6,USA,11,11,6,1.0,0.0,0.0
6,USA,8,10,6,0.0,0.0,0.0
6,USA,8,8,3,1.0,0.0,0.0
6,USA,22,8,8,0.0,1.0,0.0
6,USA,11,2,5,0.0,1.0,0.0
6,USA,8,5,1,0.0,0.0,1.0
6,USA,20,12,6,1.0,0.0,0.0
6,USA,2,7,8,0.0,0.0,0.0
6,USA,11,1,5,0.0,0.0,0.0
6,USA,15,3,1,0.0,0.0,0.0
6,USA,8,3,3,0.0,0.0,0.0
6,USA,11,1,5,0.0,0.0,0.0
6,USA,15,3,1,1.0,0.0,0.0
6,USA,22,9,8,0.0,1.0,0.0
6,USA,11,2,5,0.0,1.0,0.0
6,USA,2,1,1,0.0,0.0,1.0
6,USA,15,10,6,0.0,0.0,0.0
6,USA,15,9,3,1.0,0.0,0.0
6,USA,8,8,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,15,6,1,0.0,0.0,0.0
6,USA,8,8,3,1.0,0.0,0.0
6,USA,8,8,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,4,2,1,0.0,0.0,0.0
6,USA,2,2,2,1.0,0.0,0.0
6,USA,8,5,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,2,10,6,0.0,0.0,0.0
6,USA,2,9,8,0.0,1.0,0.0
6,USA,11,2,5,0.0,1.0,0.0
6,USA,8,1,1,0.0,0.0,1.0
6,USA,4,12,4,0.0,0.0,0.0
6,USA,8,1,2,0.0,0.0,0.0
6,USA,8,1,3,0.0,0.0,0.0
6,USA,11,5,5,0.0,0.0,0.0
6,USA,8,4,1,1.0,0.0,0.0
6,USA,2,8,8,0.0,0.0,0.0
6,USA,11,4,5,0.0,0.0,0.0
6,USA,8,1,1,0.0,0.0,0.0
6,USA,20,1,2,1.0,0.0,0.0
6,USA,2,8,8,0.0,0.0,0.0
6,USA,11,5,5,0.0,0.0,0.0
6,USA,15,6,1,0.0,0.0,1.0
6,USA,11,11,6,0.0,0.0,0.0
6,USA,22,7,3,1.0,0.0,0.0
6,USA,8,9,8,0.0,0.0,0.0
6,USA,11,3,5,0.0,0.0,0.0
6,USA,20,2,1,0.0,0.0,1.0
6,USA,8,10,6,0.0,0.0,1.0
6,USA,8,10,6,0.0,0.0,0.0
6,USA,15,3,2,1.0,0.0,0.0
6,USA,22,5,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,20,2,1,0.0,0.0,1.0
6,USA,20,4,3,1.0,0.0,0.0
6,USA,8,8,8,0.0,1.0,0.0
6,USA,11,2,5,0.0,1.0,0.0
6,USA,8,5,1,0.0,0.0,1.0
6,USA,15,11,6,0.0,0.0,0.0
6,USA,8,8,3,1.0,0.0,0.0
6,USA,2,10,6,0.0,0.0,0.0
6,USA,11,3,2,0.0,0.0,1.0
6,USA,2,10,6,0.0,0.0,0.0
6,USA,15,5,3,0.0,0.0,0.0
6,USA,4,2,1,0.0,0.0,0.0
6,USA,2,6,3,1.0,0.0,0.0
6,USA,4,12,4,0.0,0.0,0.0
6,USA,8,1,2,0.0,0.0,0.0
6,USA,11,2,3,1.0,0.0,0.0
6,USA,2,8,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,8,1,1,0.0,0.0,0.0
6,USA,20,3,2,0.0,0.0,1.0
6,USA,11,11,6,0.0,0.0,1.0
6,USA,11,11,6,0.0,0.0,0.0
6,USA,8,1,2,0.0,0.0,0.0
6,USA,2,8,3,1.0,0.0,0.0
6,USA,22,8,8,0.0,0.0,0.0
6,USA,20,2,1,0.0,0.0,1.0
6,USA,8,10,4,0.0,0.0,0.0
6,USA,11,6,3,1.0,0.0,0.0
6,USA,22,8,8,0.0,0.0,0.0
6,USA,11,13,5,0.0,0.0,0.0
6,USA,15,6,3,0.0,0.0,0.0
6,USA,20,3,2,1.0,0.0,0.0
6,USA,20,10,6,0.0,0.0,0.0
6,USA,20,4,3,1.0,0.0,0.0
6,USA,2,7,8,0.0,1.0,0.0
6,USA,11,2,5,0.0,1.0,0.0
6,USA,4,2,1,0.0,0.0,1.0
6,USA,15,11,6,0.0,0.0,0.0
6,USA,15,6,3,1.0,0.0,0.0
6,USA,2,5,8,0.0,1.0,0.0
6,USA,11,2,5,0.0,1.0,0.0
6,USA,2,1,1,0.0,0.0,1.0
6,USA,2,10,6,0.0,0.0,0.0
6,USA,22,5,3,0.0,0.0,0.0
6,USA,11,6,5,0.0,0.0,0.0
6,USA,15,6,1,0.0,0.0,1.0
6,USA,2,10,6,0.0,0.0,0.0
6,USA,15,6,3,0.0,0.0,0.0
6,USA,22,4,5,0.0,0.0,0.0
6,USA,8,1,1,0.0,0.0,0.0
6,USA,4,2,2,0.0,0.0,1.0
6,USA,2,8,3,1.0,0.0,0.0
6,USA,2,9,8,0.0,0.0,0.0
6,USA,11,2,5,0.0,0.0,0.0
6,USA,8,1,1,0.0,0.0,1.0
6,USA,18,12,6,0.0,0.0,0.0
6,USA,18,4,3,1.0,0.0,0.0
6,USA,11,10,6,0.0,0.0,0.0
6,USA,2,7,3,0.0,0.0,0.0
6,USA,8,1,1,0.0,0.0,1.0
8,POL,15,11,6,0.0,0.0,0.0
8,POL,16,1,2,1.0,0.0,0.0
8,POL,14,5,8,0.0,0.0,0.0
8,POL,19,2,5,0.0,0.0,0.0
8,POL,16,1,1,0.0,0.0,1.0
8,POL,6,11,6,0.0,0.0,1.0
8,POL,6,11,6,0.0,0.0,0.0
8,POL,6,9,3,1.0,0.0,0.0
8,POL,14,8,8,0.0,0.0,0.0
8,POL,19,2,5,0.0,1.0,0.0
8,POL,14,2,1,0.0,0.0,1.0
8,POL,16,10,6,0.0,0.0,0.0
8,POL,19,3,2,0.0,0.0,0.0
8,POL,16,9,3,1.0,0.0,0.0
8,POL,17,7,8,0.0,0.0,0.0
8,POL,19,3,5,0.0,1.0,0.0
8,POL,14,1,1,0.0,0.0,1.0
8,POL,20,12,6,0.0,0.0,0.0
8,POL,19,2,5,0.0,0.0,0.0
8,POL,14,1,1,0.0,0.0,0.0
8,POL,16,2,3,0.0,0.0,0.0
8,POL,19,2,5,0.0,0.0,0.0
8,POL,14,1,1,0.0,0.0,0.0
8,POL,6,6,3,0.0,1.0,0.0
8,POL,19,2,5,0.0,0.0,0.0
8,POL,14,1,1,0.0,0.0,0.0
8,POL,16,8,3,1.0,0.0,0.0
8,POL,19,2,5,0.0,1.0,0.0
8,POL,15,2,1,0.0,0.0,1.0
8,POL,19,12,4,0.0,0.0,0.0
8,POL,15,2,2,0.0,0.0,0.0
8,POL,14,1,2,1.0,0.0,0.0
8,POL,16,8,8,0.0,0.0,0.0
8,POL,18,3,5,0.0,1.0,0.0
8,POL,15,2,1,0.0,0.0,0.0
8,POL,15,3,2,0.0,0.0,0.0
8,POL,16,8,3,1.0,0.0,0.0
8,POL,14,12,6,1.0,0.0,0.0
8,POL,15,11,6,0.0,0.0,0.0
8,POL,16,1,2,0.0,0.0,0.0
8,POL,19,3,3,1.0,0.0,0.0
8,POL,19,2,5,0.0,1.0,0.0
8,POL,20,2,1,0.0,0.0,1.0
8,POL,6,11,6,1.0,0.0,0.0
8,POL,14,8,8,0.0,0.0,0.0
8,POL,19,5,5,0.0,0.0,0.0
8,POL,16,1,1,0.0,0.0,0.0
8,POL,16,10,6,0.0,0.0,0.0
8,POL,16,7,8,0.0,0.0,0.0
8,POL,19,3,5,0.0,0.0,0.0
8,POL,6,3,1,0.0,0.0,0.0
8,POL,20,12,6,0.0,0.0,0.0
8,POL,6,6,3,0.0,0.0,0.0
8,POL,19,2,5,0.0,0.0,0.0
8,POL,6,2,1,1.0,0.0,0.0
8,POL,17,8,8,0.0,0.0,0.0
8,POL,19,3,5,0.0,0.0,0.0
8,POL,6,3,1,0.0,0.0,0.0
8,POL,15,3,2,0.0,0.0,0.0
8,POL,19,12,4,0.0,0.0,0.0
8,POL,16,5,3,1.0,0.0,0.0
8,POL,6,1,2,1.0,0.0,0.0
8,POL,16,7,3,1.0,0.0,0.0
8,POL,14,12,6,1.0,0.0,0.0
8,POL,14,8,8,0.0,0.0,0.0
8,POL,16,1,1,0.0,0.0,0.0
8,POL,15,1,3,0.0,0.0,0.0
8,POL,14,5,3,1.0,0.0,0.0
8,POL,6,3,2,0.0,0.0,0.0
8,POL,19,6,3,0.0,0.0,0.0
8,POL,16,1,1,0.0,0.0,0.0
8,POL,14,5,3,0.0,1.0,0.0
8,POL,19,2,5,0.0,1.0,0.0
8,POL,20,2,1,0.0,0.0,1.0
8,POL,15,11,6,0.0,0.0,1.0
8,POL,15,11,6,0.0,0.0,0.0
8,POL,15,5,3,0.0,0.0,0.0
8,POL,19,6,5,0.0,0.0,0.0
8,POL,16,1,1,0.0,0.0,1.0
8,POL,14,5,3,1.0,0.0,0.0
8,POL,14,8,8,0.0,0.0,0.0
8,POL,19,6,5,0.0,0.0,0.0
8,POL,16,1,1,0.0,0.0,0.0
8,POL,6,3,3,1.0,0.0,0.0
8,POL,17,9,8,0.0,1.0,0.0
8,POL,19,2,5,0.0,1.0,0.0
8,POL,16,1,1,0.0,0.0,0.0
8,POL,14,9,3,0.0,0.0,0.0
8,POL,6,13,3,0.0,0.0,0.0
8,POL,19,6,3,0.0,0.0,0.0
8,POL,19,2,3,1.0,0.0,0.0
8,POL,6,11,6,0.0,0.0,0.0
8,POL,20,2,3,0.0,1.0,0.0
8,POL,19,3,5,0.0,1.0,0.0
8,POL,20,1,1,0.0,0.0,1.0
8,POL,6,11,6,0.0,0.0,0.0
8,POL,6,6,3,1.0,0.0,0.0
8,POL,16,7,8,0.0,0.0,0.0
8,POL,19,4,5,0.0,0.0,0.0
8,POL,16,1,1,1.0,0.0,0.0
8,POL,16,10,6,0.0,0.0,0.0
8,POL,16,6,3,0.0,0.0,0.0
8,POL,12,3,5,0.0,0.0,0.0
8,POL,5,3,1,0.0,0.0,1.0
8,POL,16,10,6,0.0,0.0,0.0
8,POL,12,6,3,1.0,0.0,0.0
8,POL,16,9,8,0.0,0.0,0.0
8,POL,12,2,5,0.0,0.0,0.0
8,POL,20,2,1,0.0,0.0,0.0
8,POL,5,3,2,1.0,0.0,0.0
8,POL,14,7,8,1.0,0.0,0.0
8,POL,16,9,8,0.0,1.0,0.0
8,POL,12,2,5,0.0,1.0,0.0
8,POL,14,1,1,0.0,0.0,1.0
8,POL,20,12,6,0.0,0.0,0.0
8,POL,5,3,2,1.0,0.0,0.0
8,POL,15,11,6,0.0,0.0,0.0
8,POL,20,1,2,1.0,0.0,0.0
8,POL,14,8,8,0.0,0.0,0.0
8,POL,17,5,5,0.0,0.0,0.0
8,POL,16,1,1,0.0,0.0,1.0
8,POL,6,11,6,0.0,0.0,0.0
8,POL,20,2,2,1.0,0.0,0.0
8,POL,14,5,8,0.0,0.0,0.0
8,POL,19,2,5,0.0,0.0,0.0
8,POL,16,1,1,0.0,0.0,0.0
8,POL,16,1,2,1.0,0.0,0.0
8,POL,14,5,8,0.0,0.0,0.0
